customer_id,gender,age_group,tenure,contract_type,payment_method,monthly_charges,total_charges,internet_service,support_tickets,churn_status,churn_reason,tenure_group,monthly_revenue_loss,annual_revenue_loss,customer_lifetime_value
CUST-00591,Female,45-54,16,Two year,Credit card,56.78,905.18,Fiber optic,2,Stayed,Not churned,13-24 months,0.0,0.0,905.18
CUST-01365,Male,35-44,44,Month-to-month,Electronic check,59.81,2644.76,DSL,0,Churned,Temporary need ended,25-48 months,59.81,717.72,2644.76
CUST-01089,Male,25-34,46,Two year,Mailed check,71.76,3275.77,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,3275.77
CUST-01054,Male,65+,1,One year,Electronic check,26.42,26.42,DSL,3,Churned,Product dissatisfaction,0-6 months,26.42,317.04,26.42
CUST-00383,Male,45-54,14,Month-to-month,Electronic check,69.22,953.45,Fiber optic,1,Churned,Competitor offer,13-24 months,69.22,830.64,953.45
CUST-00221,Male,25-34,5,Month-to-month,Bank transfer,71.67,396.11,DSL,0,Stayed,Not churned,0-6 months,0.0,0.0,396.11
CUST-00033,Female,45-54,23,One year,Credit card,24.54,600.85,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,600.85
CUST-00679,Male,45-54,49,Two year,Bank transfer,50.86,2558.18,DSL,0,Stayed,Not churned,49+ months,0.0,0.0,2558.18
CUST-01006,Male,25-34,3,Month-to-month,Credit card,97.97,322.13,Fiber optic,4,Churned,Product dissatisfaction,0-6 months,97.97,1175.64,322.13
CUST-00632,Male,18-24,8,Month-to-month,Bank transfer,79.45,592.6,Fiber optic,3,Churned,Price too high,7-12 months,79.45,953.4,592.6
CUST-01488,Male,35-44,4,Month-to-month,Mailed check,18.99,174.81,,1,Stayed,Not churned,0-6 months,0.0,0.0,174.81
CUST-01301,Female,45-54,72,Month-to-month,Credit card,62.6,4524.66,Fiber optic,2,Stayed,Not churned,49+ months,0.0,0.0,4524.66
CUST-00577,Female,25-34,14,Month-to-month,Electronic check,20.32,297.31,,0,Stayed,Not churned,13-24 months,0.0,0.0,297.31
CUST-01318,Male,18-24,7,Month-to-month,Bank transfer,47.01,344.94,DSL,1,Stayed,Not churned,7-12 months,0.0,0.0,344.94
CUST-00789,Female,35-44,24,Month-to-month,Credit card,39.08,985.37,DSL,2,Stayed,Not churned,13-24 months,0.0,0.0,985.37
CUST-00937,Female,35-44,16,Month-to-month,Credit card,54.36,958.08,Fiber optic,0,Churned,Competitor offer,13-24 months,54.36,652.32,958.08
CUST-01302,Male,55-64,50,Two year,Credit card,65.28,3299.95,Fiber optic,1,Stayed,Not churned,49+ months,0.0,0.0,3299.95
CUST-01091,Male,55-64,43,One year,Credit card,60.56,2550.41,Fiber optic,2,Churned,Moved location,25-48 months,60.56,726.72,2550.41
CUST-00164,Male,35-44,9,Month-to-month,Electronic check,58.13,494.03,Fiber optic,1,Churned,Price too high,7-12 months,58.13,697.56,494.03
CUST-00662,Male,45-54,14,Month-to-month,Credit card,87.2,1276.1,Fiber optic,4,Stayed,Not churned,13-24 months,0.0,0.0,1276.1
CUST-00276,Female,25-34,51,Two year,Electronic check,22.35,1127.31,DSL,0,Stayed,Not churned,49+ months,0.0,0.0,1127.31
CUST-00951,Male,25-34,6,Month-to-month,Credit card,52.28,274.97,DSL,1,Stayed,Not churned,0-6 months,0.0,0.0,274.97
CUST-00630,Female,35-44,37,One year,Electronic check,31.58,1156.87,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1156.87
CUST-01269,Male,35-44,45,Two year,Credit card,18.99,867.7,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,867.7
CUST-00844,Male,35-44,12,Month-to-month,Credit card,71.84,839.89,Fiber optic,0,Churned,Temporary need ended,7-12 months,71.84,862.08,839.89
CUST-00290,Male,35-44,17,Month-to-month,Bank transfer,89.57,1450.84,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1450.84
CUST-00307,Male,45-54,8,Month-to-month,Credit card,83.56,725.64,Fiber optic,1,Churned,Competitor offer,7-12 months,83.56,1002.72,725.64
CUST-01204,Female,18-24,43,Two year,Credit card,75.04,3200.11,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,3200.11
CUST-00568,Female,25-34,19,One year,Bank transfer,57.46,1140.44,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,1140.44
CUST-00193,Male,35-44,52,Two year,Bank transfer,47.23,2471.92,DSL,1,Stayed,Not churned,49+ months,0.0,0.0,2471.92
CUST-01074,Female,35-44,37,One year,Electronic check,71.81,2667.28,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2667.28
CUST-00562,Female,35-44,52,Two year,Mailed check,75.16,3943.15,Fiber optic,0,Stayed,Not churned,49+ months,0.0,0.0,3943.15
CUST-00494,Female,25-34,28,Two year,Electronic check,89.55,2483.47,Fiber optic,3,Stayed,Not churned,25-48 months,0.0,0.0,2483.47
CUST-00064,Female,25-34,39,One year,Credit card,57.81,2218.18,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,2218.18
CUST-00701,Male,65+,6,One year,Credit card,48.12,216.61,DSL,0,Stayed,Not churned,0-6 months,0.0,0.0,216.61
CUST-01080,Male,45-54,18,Month-to-month,Bank transfer,53.86,981.77,DSL,0,Churned,Temporary need ended,13-24 months,53.86,646.32,981.77
CUST-00918,Male,18-24,14,Month-to-month,Credit card,20.38,294.48,,1,Stayed,Not churned,13-24 months,0.0,0.0,294.48
CUST-01399,Male,35-44,30,Month-to-month,Mailed check,46.09,1374.56,DSL,2,Stayed,Not churned,25-48 months,0.0,0.0,1374.56
CUST-00333,Female,35-44,21,Month-to-month,Electronic check,55.61,1194.68,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,1194.68
CUST-00552,Male,35-44,26,Month-to-month,Electronic check,51.22,1321.23,DSL,0,Churned,Competitor offer,25-48 months,51.22,614.64,1321.23
CUST-00535,Male,45-54,9,Month-to-month,Credit card,89.89,798.79,Fiber optic,1,Stayed,Not churned,7-12 months,0.0,0.0,798.79
CUST-00495,Female,45-54,21,One year,Credit card,25.58,507.3,,0,Stayed,Not churned,13-24 months,0.0,0.0,507.3
CUST-00742,Female,18-24,39,Two year,Bank transfer,77.54,3064.48,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,3064.48
CUST-00199,Male,65+,13,Month-to-month,Credit card,55.86,744.9,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,744.9
CUST-00325,Male,45-54,13,One year,Bank transfer,79.32,1059.52,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1059.52
CUST-00275,Male,45-54,42,Two year,Bank transfer,24.61,994.12,DSL,2,Stayed,Not churned,25-48 months,0.0,0.0,994.12
CUST-01139,Female,65+,34,One year,Credit card,33.8,1143.56,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1143.56
CUST-01086,Female,45-54,7,Month-to-month,Credit card,62.25,382.35,Fiber optic,1,Stayed,Not churned,7-12 months,0.0,0.0,382.35
CUST-00571,Male,45-54,25,Month-to-month,Bank transfer,45.14,1162.32,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,1162.32
CUST-00219,Male,65+,22,One year,Bank transfer,69.17,1541.47,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1541.47
CUST-01212,Female,35-44,25,One year,Mailed check,69.94,1768.34,Fiber optic,5,Stayed,Not churned,25-48 months,0.0,0.0,1768.34
CUST-00031,Male,25-34,13,Month-to-month,Credit card,41.55,564.87,DSL,1,Churned,Price too high,13-24 months,41.55,498.6,564.87
CUST-00057,Female,45-54,47,One year,Electronic check,54.29,2522.23,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,2522.23
CUST-01228,Female,25-34,10,One year,Credit card,67.73,684.42,Fiber optic,0,Stayed,Not churned,7-12 months,0.0,0.0,684.42
CUST-00899,Female,45-54,38,One year,Bank transfer,73.12,2781.65,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,2781.65
CUST-00932,Male,55-64,16,Month-to-month,Credit card,60.61,951.01,Fiber optic,2,Stayed,Not churned,13-24 months,0.0,0.0,951.01
CUST-00452,Male,25-34,16,One year,Credit card,32.31,473.91,,1,Stayed,Not churned,13-24 months,0.0,0.0,473.91
CUST-00434,Female,45-54,32,Month-to-month,Bank transfer,44.52,1363.57,DSL,1,Churned,Price too high,25-48 months,44.52,534.24,1363.57
CUST-00345,Female,65+,7,Month-to-month,Credit card,62.85,422.31,Fiber optic,0,Churned,Competitor offer,7-12 months,62.85,754.2,422.31
CUST-01449,Male,35-44,22,Month-to-month,Electronic check,67.11,1500.81,DSL,2,Churned,Temporary need ended,13-24 months,67.11,805.32,1500.81
CUST-00868,Female,35-44,22,One year,Bank transfer,71.14,1560.8,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1560.8
CUST-00977,Male,25-34,19,Month-to-month,Credit card,52.48,1039.08,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,1039.08
CUST-01254,Female,35-44,15,Month-to-month,Electronic check,28.91,487.19,,1,Stayed,Not churned,13-24 months,0.0,0.0,487.19
CUST-00773,Female,35-44,7,Month-to-month,Credit card,37.77,280.57,DSL,1,Stayed,Not churned,7-12 months,0.0,0.0,280.57
CUST-01273,Male,55-64,11,Month-to-month,Credit card,63.45,707.67,DSL,2,Churned,Competitor offer,7-12 months,63.45,761.4,707.67
CUST-00635,Female,45-54,10,Month-to-month,Mailed check,59.49,576.53,DSL,1,Stayed,Not churned,7-12 months,0.0,0.0,576.53
CUST-00938,Male,35-44,15,Month-to-month,Electronic check,44.28,704.25,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,704.25
CUST-00544,Male,25-34,1,Month-to-month,Electronic check,71.64,71.64,Fiber optic,4,Churned,Technical issues,0-6 months,71.64,859.68,71.64
CUST-00986,Female,65+,43,Two year,Mailed check,56.42,2414.57,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2414.57
CUST-01240,Female,18-24,26,Month-to-month,Bank transfer,75.69,1968.44,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,1968.44
CUST-01354,Male,55-64,37,Two year,Electronic check,28.21,1111.68,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,1111.68
CUST-01304,Male,65+,48,One year,Electronic check,25.76,1276.28,,0,Churned,Product dissatisfaction,25-48 months,25.76,309.12,1276.28
CUST-00756,Male,35-44,35,Month-to-month,Bank transfer,56.15,1968.3,Fiber optic,2,Stayed,Not churned,25-48 months,0.0,0.0,1968.3
CUST-01288,Female,25-34,1,One year,Electronic check,77.4,77.4,Fiber optic,2,Churned,Moved location,0-6 months,77.4,928.8,77.4
CUST-00711,Male,45-54,28,Month-to-month,Mailed check,41.11,1194.7,Fiber optic,2,Stayed,Not churned,25-48 months,0.0,0.0,1194.7
CUST-01201,Male,35-44,68,Two year,Credit card,75.78,5147.31,Fiber optic,1,Stayed,Not churned,49+ months,0.0,0.0,5147.31
CUST-01468,Female,35-44,11,Month-to-month,Credit card,48.12,521.39,DSL,1,Stayed,Not churned,7-12 months,0.0,0.0,521.39
CUST-00988,Female,55-64,1,Month-to-month,Electronic check,62.28,62.28,Fiber optic,1,Churned,Competitor offer,0-6 months,62.28,747.36,62.28
CUST-01420,Male,25-34,3,Month-to-month,Bank transfer,67.85,147.06,DSL,1,Churned,Price too high,0-6 months,67.85,814.2,147.06
CUST-00853,Female,45-54,49,One year,Credit card,34.67,1759.4,,0,Stayed,Not churned,49+ months,0.0,0.0,1759.4
CUST-00237,Female,35-44,39,Month-to-month,Bank transfer,35.49,1367.53,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,1367.53
CUST-01305,Male,35-44,51,Two year,Bank transfer,67.24,3445.63,Fiber optic,0,Stayed,Not churned,49+ months,0.0,0.0,3445.63
CUST-00983,Female,65+,12,Month-to-month,Bank transfer,18.99,253.82,,0,Churned,Price too high,7-12 months,18.99,227.88,253.82
CUST-01466,Female,45-54,19,Month-to-month,Electronic check,74.13,1423.26,Fiber optic,2,Churned,Temporary need ended,13-24 months,74.13,889.56,1423.26
CUST-00722,Female,35-44,52,Two year,Bank transfer,36.95,1959.64,Fiber optic,4,Stayed,Not churned,49+ months,0.0,0.0,1959.64
CUST-00491,Female,45-54,4,Month-to-month,Mailed check,50.26,255.01,DSL,0,Churned,Temporary need ended,0-6 months,50.26,603.12,255.01
CUST-00209,Female,45-54,21,Month-to-month,Electronic check,35.35,756.2,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,756.2
CUST-01458,Male,55-64,3,Month-to-month,Bank transfer,77.84,268.41,Fiber optic,3,Churned,Temporary need ended,0-6 months,77.84,934.08,268.41
CUST-00406,Male,25-34,48,Two year,Credit card,18.99,1001.95,,0,Stayed,Not churned,25-48 months,0.0,0.0,1001.95
CUST-00372,Female,25-34,29,One year,Credit card,66.43,1894.67,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,1894.67
CUST-00059,Female,55-64,11,Month-to-month,Mailed check,55.19,612.02,DSL,0,Stayed,Not churned,7-12 months,0.0,0.0,612.02
CUST-00555,Male,55-64,5,Month-to-month,Bank transfer,51.76,298.11,DSL,1,Churned,Price too high,0-6 months,51.76,621.12,298.11
CUST-00368,Male,25-34,61,Month-to-month,Credit card,69.55,4265.78,Fiber optic,1,Stayed,Not churned,49+ months,0.0,0.0,4265.78
CUST-01178,Female,18-24,53,Two year,Credit card,43.08,2260.97,DSL,1,Stayed,Not churned,49+ months,0.0,0.0,2260.97
CUST-00744,Female,65+,15,Month-to-month,Mailed check,49.66,781.87,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,781.87
CUST-01207,Male,25-34,40,One year,Electronic check,79.52,3199.49,Fiber optic,3,Stayed,Not churned,25-48 months,0.0,0.0,3199.49
CUST-01050,Female,18-24,40,Month-to-month,Credit card,61.73,2485.97,DSL,0,Churned,Price too high,25-48 months,61.73,740.76,2485.97
CUST-01227,Female,18-24,13,Month-to-month,Credit card,49.3,618.94,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,618.94
CUST-00355,Female,55-64,32,Month-to-month,Electronic check,18.99,558.56,,1,Stayed,Not churned,25-48 months,0.0,0.0,558.56
CUST-00987,Male,35-44,9,Month-to-month,Credit card,70.03,640.04,Fiber optic,1,Churned,Competitor offer,7-12 months,70.03,840.36,640.04
CUST-01024,Male,35-44,60,Two year,Bank transfer,35.71,2147.4,DSL,1,Stayed,Not churned,49+ months,0.0,0.0,2147.4
CUST-00539,Female,25-34,55,One year,Electronic check,65.52,3628.36,Fiber optic,0,Stayed,Not churned,49+ months,0.0,0.0,3628.36
CUST-01170,Female,25-34,31,Month-to-month,Electronic check,98.53,3020.32,Fiber optic,3,Stayed,Not churned,25-48 months,0.0,0.0,3020.32
CUST-01108,Male,25-34,15,Month-to-month,Electronic check,90.64,1308.84,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1308.84
CUST-01431,Female,45-54,20,One year,Credit card,66.52,1327.08,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,1327.08
CUST-00234,Female,35-44,13,Month-to-month,Mailed check,61.12,794.56,Fiber optic,3,Churned,Price too high,13-24 months,61.12,733.44,794.56
CUST-00482,Male,55-64,15,One year,Credit card,46.64,774.35,DSL,3,Stayed,Not churned,13-24 months,0.0,0.0,774.35
CUST-00197,Male,18-24,42,Two year,Bank transfer,84.27,3466.51,Fiber optic,2,Stayed,Not churned,25-48 months,0.0,0.0,3466.51
CUST-01279,Female,35-44,9,Month-to-month,Electronic check,55.07,483.34,DSL,2,Churned,Price too high,7-12 months,55.07,660.84,483.34
CUST-00082,Male,35-44,30,Two year,Credit card,40.73,1198.51,,0,Stayed,Not churned,25-48 months,0.0,0.0,1198.51
CUST-01424,Female,25-34,32,One year,Electronic check,83.07,2641.58,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2641.58
CUST-01084,Male,35-44,12,One year,Electronic check,29.79,389.65,DSL,0,Stayed,Not churned,7-12 months,0.0,0.0,389.65
CUST-01436,Female,25-34,33,Month-to-month,Electronic check,31.57,1009.45,,3,Churned,Price too high,25-48 months,31.57,378.84,1009.45
CUST-00112,Female,45-54,30,Month-to-month,Credit card,79.56,2363.98,Fiber optic,2,Churned,Price too high,25-48 months,79.56,954.72,2363.98
CUST-01296,Female,45-54,14,Month-to-month,Electronic check,27.62,398.02,,1,Stayed,Not churned,13-24 months,0.0,0.0,398.02
CUST-00799,Male,25-34,9,Month-to-month,Bank transfer,73.96,709.56,Fiber optic,1,Churned,Price too high,7-12 months,73.96,887.52,709.56
CUST-01143,Male,45-54,2,Month-to-month,Credit card,60.64,95.84,DSL,0,Churned,Competitor offer,0-6 months,60.64,727.68,95.84
CUST-01129,Female,35-44,5,Month-to-month,Bank transfer,87.47,500.94,Fiber optic,3,Stayed,Not churned,0-6 months,0.0,0.0,500.94
CUST-01285,Female,55-64,9,One year,Credit card,81.26,760.12,Fiber optic,0,Stayed,Not churned,7-12 months,0.0,0.0,760.12
CUST-01382,Female,55-64,11,Month-to-month,Electronic check,72.49,840.91,Fiber optic,1,Stayed,Not churned,7-12 months,0.0,0.0,840.91
CUST-00311,Female,45-54,28,One year,Credit card,81.88,2300.29,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2300.29
CUST-00606,Female,25-34,21,Month-to-month,Credit card,75.24,1573.05,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,1573.05
CUST-00747,Female,18-24,40,One year,Electronic check,41.25,1599.43,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,1599.43
CUST-00567,Female,25-34,43,One year,Bank transfer,49.7,2158.34,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,2158.34
CUST-00439,Male,35-44,64,Two year,Electronic check,59.78,3815.01,Fiber optic,1,Stayed,Not churned,49+ months,0.0,0.0,3815.01
CUST-01141,Male,25-34,22,Month-to-month,Bank transfer,22.84,512.34,,0,Stayed,Not churned,13-24 months,0.0,0.0,512.34
CUST-00343,Female,35-44,13,One year,Bank transfer,50.54,667.95,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,667.95
CUST-01111,Male,55-64,8,One year,Credit card,65.11,534.25,DSL,1,Stayed,Not churned,7-12 months,0.0,0.0,534.25
CUST-01041,Male,45-54,10,Two year,Credit card,44.43,485.92,DSL,0,Stayed,Not churned,7-12 months,0.0,0.0,485.92
CUST-01056,Female,65+,12,Month-to-month,Electronic check,93.42,1138.16,Fiber optic,2,Stayed,Not churned,7-12 months,0.0,0.0,1138.16
CUST-00351,Female,25-34,12,Month-to-month,Mailed check,72.64,869.73,Fiber optic,1,Churned,Price too high,7-12 months,72.64,871.68,869.73
CUST-00934,Male,25-34,17,Month-to-month,Credit card,70.69,1240.11,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1240.11
CUST-01262,Male,18-24,48,Two year,Mailed check,73.8,3546.68,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,3546.68
CUST-00753,Male,45-54,6,Month-to-month,Electronic check,92.81,583.06,Fiber optic,1,Stayed,Not churned,0-6 months,0.0,0.0,583.06
CUST-01388,Female,35-44,8,Month-to-month,Mailed check,24.93,250.2,,1,Stayed,Not churned,7-12 months,0.0,0.0,250.2
CUST-00553,Male,25-34,17,One year,Credit card,51.6,842.51,DSL,2,Stayed,Not churned,13-24 months,0.0,0.0,842.51
CUST-00999,Male,65+,41,Month-to-month,Bank transfer,64.48,2706.79,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2706.79
CUST-01331,Male,35-44,14,Month-to-month,Mailed check,68.99,1000.54,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,1000.54
CUST-00775,Male,65+,30,One year,Bank transfer,72.53,2220.75,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,2220.75
CUST-00454,Male,45-54,15,Month-to-month,Electronic check,71.68,1061.19,Fiber optic,0,Churned,Price too high,13-24 months,71.68,860.16,1061.19
CUST-00255,Female,65+,8,Month-to-month,Electronic check,95.18,761.44,Fiber optic,3,Stayed,Not churned,7-12 months,0.0,0.0,761.44
CUST-00323,Male,45-54,41,One year,Bank transfer,37.26,1486.26,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1486.26
CUST-01109,Male,45-54,42,Two year,Bank transfer,18.99,834.29,,1,Stayed,Not churned,25-48 months,0.0,0.0,834.29
CUST-00421,Male,45-54,25,One year,Mailed check,18.99,458.34,,0,Stayed,Not churned,25-48 months,0.0,0.0,458.34
CUST-01322,Female,25-34,57,Two year,Bank transfer,54.82,3140.56,DSL,0,Stayed,Not churned,49+ months,0.0,0.0,3140.56
CUST-01340,Female,35-44,24,Month-to-month,Electronic check,34.1,841.15,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,841.15
CUST-01361,Male,55-64,10,Month-to-month,Bank transfer,55.42,613.84,DSL,0,Stayed,Not churned,7-12 months,0.0,0.0,613.84
CUST-00945,Female,35-44,31,Month-to-month,Credit card,58.12,1826.84,DSL,0,Churned,Competitor offer,25-48 months,58.12,697.44,1826.84
CUST-00614,Female,55-64,38,Two year,Electronic check,69.88,2691.39,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,2691.39
CUST-00087,Male,45-54,22,Month-to-month,Bank transfer,67.63,1492.68,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,1492.68
CUST-01441,Male,25-34,65,Two year,Bank transfer,36.41,2334.24,DSL,2,Churned,Competitor offer,49+ months,36.41,436.92,2334.24
CUST-00266,Male,25-34,20,Month-to-month,Mailed check,71.83,1443.79,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,1443.79
CUST-00288,Male,45-54,28,Two year,Mailed check,60.66,1698.94,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,1698.94
CUST-00429,Female,45-54,34,Two year,Electronic check,80.2,2692.81,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,2692.81
CUST-01145,Female,18-24,42,Two year,Bank transfer,23.5,1033.31,,0,Churned,Competitor offer,25-48 months,23.5,282.0,1033.31
CUST-00545,Male,55-64,72,Two year,Electronic check,45.05,3242.38,DSL,1,Stayed,Not churned,49+ months,0.0,0.0,3242.38
CUST-00430,Female,18-24,14,One year,Mailed check,55.9,870.29,DSL,2,Stayed,Not churned,13-24 months,0.0,0.0,870.29
CUST-01233,Female,18-24,11,Month-to-month,Electronic check,73.38,780.16,Fiber optic,1,Churned,Price too high,7-12 months,73.38,880.56,780.16
CUST-00222,Male,25-34,34,Month-to-month,Credit card,59.76,2055.93,DSL,3,Churned,Price too high,25-48 months,59.76,717.12,2055.93
CUST-00114,Male,25-34,30,Month-to-month,Credit card,18.99,538.9,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,538.9
CUST-00585,Male,35-44,10,Month-to-month,Credit card,48.62,463.91,DSL,0,Stayed,Not churned,7-12 months,0.0,0.0,463.91
CUST-01033,Female,25-34,15,Month-to-month,Electronic check,58.16,939.68,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,939.68
CUST-00175,Male,45-54,4,Month-to-month,Bank transfer,67.5,225.04,DSL,1,Churned,Competitor offer,0-6 months,67.5,810.0,225.04
CUST-00848,Male,35-44,16,One year,Credit card,60.89,985.05,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,985.05
CUST-00375,Female,45-54,37,Two year,Credit card,58.95,2127.95,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2127.95
CUST-01192,Male,45-54,45,Two year,Credit card,51.11,2294.19,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,2294.19
CUST-00019,Female,25-34,9,Month-to-month,Credit card,53.84,459.23,DSL,1,Stayed,Not churned,7-12 months,0.0,0.0,459.23
