customer_id,gender,age_group,tenure,contract_type,payment_method,monthly_charges,total_charges,streaming_plan,support_tickets,churn_status,churn_reason,tenure_group,monthly_revenue_loss,annual_revenue_loss,customer_lifetime_value
CUST-00383,Male,45-54,8,Month-to-month,Electronic check,16.26,84.69,Basic,1,Stayed,Not churned,7-12 months,0.0,0.0,84.69
CUST-00221,Male,25-34,14,Month-to-month,Bank transfer,29.38,455.49,Premium,2,Stayed,Not churned,13-24 months,0.0,0.0,455.49
CUST-00033,Female,45-54,23,One year,Credit card,7.99,220.2,Premium,1,Stayed,Not churned,13-24 months,0.0,0.0,220.2
CUST-00679,Male,45-54,49,Two year,Bank transfer,21.85,1136.69,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,1136.69
CUST-01006,Male,25-34,33,Month-to-month,Credit card,7.99,208.86,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,208.86
CUST-00632,Male,18-24,11,Month-to-month,Bank transfer,18.34,197.49,Basic,0,Stayed,Not churned,7-12 months,0.0,0.0,197.49
CUST-01488,Male,35-44,17,Month-to-month,Mailed check,9.96,214.72,Mobile,0,Stayed,Not churned,13-24 months,0.0,0.0,214.72
CUST-01301,Female,45-54,34,Month-to-month,Credit card,8.31,281.36,Basic,1,Stayed,Not churned,25-48 months,0.0,0.0,281.36
CUST-00577,Female,25-34,49,Month-to-month,Electronic check,7.99,370.86,Mobile,1,Churned,Price too high,49+ months,7.99,95.88,370.86
CUST-01318,Male,18-24,31,Month-to-month,Bank transfer,23.23,682.75,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,682.75
CUST-00789,Female,35-44,27,Month-to-month,Credit card,27.14,744.28,Premium,2,Stayed,Not churned,25-48 months,0.0,0.0,744.28
CUST-00937,Female,35-44,15,Month-to-month,Credit card,25.45,372.09,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,372.09
CUST-01302,Male,55-64,44,Two year,Credit card,17.97,814.43,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,814.43
CUST-01091,Male,55-64,22,One year,Credit card,10.05,167.7,Basic,1,Stayed,Not churned,13-24 months,0.0,0.0,167.7
CUST-00164,Male,35-44,12,Month-to-month,Electronic check,39.99,533.96,Standard,1,Churned,Competitor offer,7-12 months,39.99,479.88,533.96
CUST-00662,Male,45-54,17,Month-to-month,Credit card,34.61,580.28,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,580.28
CUST-00276,Female,25-34,31,Two year,Electronic check,7.99,253.05,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,253.05
CUST-00951,Male,25-34,3,Month-to-month,Credit card,7.99,7.99,Premium,0,Stayed,Not churned,0-6 months,0.0,0.0,7.99
CUST-00630,Female,35-44,22,One year,Electronic check,8.24,197.19,Premium,0,Churned,Competitor offer,13-24 months,8.24,98.88,197.19
CUST-01269,Male,35-44,47,Two year,Credit card,31.12,1514.32,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,1514.32
CUST-00844,Male,35-44,12,Month-to-month,Credit card,13.33,137.77,Basic,0,Churned,Temporary need ended,7-12 months,13.33,159.96,137.77
CUST-00290,Male,35-44,38,Month-to-month,Bank transfer,7.99,307.14,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,307.14
CUST-00307,Male,45-54,47,Month-to-month,Credit card,15.42,745.72,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,745.72
CUST-01204,Female,18-24,72,Two year,Credit card,18.95,1397.81,Basic,0,Stayed,Not churned,49+ months,0.0,0.0,1397.81
CUST-00568,Female,25-34,34,One year,Bank transfer,16.48,513.52,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,513.52
CUST-00193,Male,35-44,46,Two year,Bank transfer,19.88,948.35,Premium,0,Stayed,Not churned,25-48 months,0.0,0.0,948.35
CUST-01074,Female,35-44,37,One year,Electronic check,8.09,323.25,Basic,1,Stayed,Not churned,25-48 months,0.0,0.0,323.25
CUST-00562,Female,35-44,60,Two year,Mailed check,7.99,438.06,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,438.06
CUST-00494,Female,25-34,34,Two year,Electronic check,7.99,275.91,Basic,1,Stayed,Not churned,25-48 months,0.0,0.0,275.91
CUST-00064,Female,25-34,37,One year,Credit card,35.38,1298.03,Standard,2,Stayed,Not churned,25-48 months,0.0,0.0,1298.03
CUST-00701,Male,65+,6,One year,Credit card,19.11,42.55,Standard,0,Stayed,Not churned,0-6 months,0.0,0.0,42.55
CUST-01080,Male,45-54,12,Month-to-month,Bank transfer,32.76,416.67,Premium,0,Stayed,Not churned,7-12 months,0.0,0.0,416.67
CUST-00918,Male,18-24,10,Month-to-month,Credit card,37.84,376.58,Premium,2,Churned,Competitor offer,7-12 months,37.84,454.08,376.58
CUST-01399,Male,35-44,24,Month-to-month,Mailed check,34.49,782.94,Premium,1,Churned,Competitor offer,13-24 months,34.49,413.88,782.94
CUST-00333,Female,35-44,14,Month-to-month,Electronic check,38.05,556.73,Standard,4,Churned,Poor customer support,13-24 months,38.05,456.6,556.73
CUST-00552,Male,35-44,2,Month-to-month,Electronic check,29.44,63.42,Standard,2,Stayed,Not churned,0-6 months,0.0,0.0,63.42
CUST-00535,Male,45-54,40,Month-to-month,Credit card,20.54,811.94,Basic,2,Stayed,Not churned,25-48 months,0.0,0.0,811.94
CUST-00495,Female,45-54,17,One year,Credit card,27.22,470.02,Mobile,1,Stayed,Not churned,13-24 months,0.0,0.0,470.02
CUST-00742,Female,18-24,40,Two year,Bank transfer,15.1,573.92,Basic,1,Stayed,Not churned,25-48 months,0.0,0.0,573.92
CUST-00199,Male,65+,2,Month-to-month,Credit card,12.91,27.68,Basic,0,Stayed,Not churned,0-6 months,0.0,0.0,27.68
CUST-00325,Male,45-54,35,One year,Bank transfer,35.14,1235.07,Basic,1,Stayed,Not churned,25-48 months,0.0,0.0,1235.07
CUST-00275,Male,45-54,43,Two year,Bank transfer,7.99,318.2,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,318.2
CUST-01139,Female,65+,12,One year,Credit card,32.5,428.33,Standard,0,Stayed,Not churned,7-12 months,0.0,0.0,428.33
CUST-01086,Female,45-54,16,Month-to-month,Credit card,19.2,320.8,Basic,1,Churned,Price too high,13-24 months,19.2,230.4,320.8
CUST-00571,Male,45-54,21,Month-to-month,Bank transfer,20.26,405.35,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,405.35
CUST-00219,Male,65+,52,One year,Bank transfer,19.01,931.69,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,931.69
CUST-01212,Female,35-44,64,One year,Mailed check,8.46,522.89,Basic,0,Stayed,Not churned,49+ months,0.0,0.0,522.89
CUST-00031,Male,25-34,13,Month-to-month,Credit card,12.54,187.74,Standard,1,Churned,Price too high,13-24 months,12.54,150.48,187.74
CUST-00057,Female,45-54,35,One year,Electronic check,34.87,1157.33,Standard,1,Churned,Product dissatisfaction,25-48 months,34.87,418.44,1157.33
CUST-01228,Female,25-34,17,One year,Credit card,7.99,116.22,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,116.22
CUST-00899,Female,45-54,9,One year,Bank transfer,34.66,338.59,Standard,2,Stayed,Not churned,7-12 months,0.0,0.0,338.59
CUST-00932,Male,55-64,32,Month-to-month,Credit card,20.45,705.22,Basic,0,Stayed,Not churned,25-48 months,0.0,0.0,705.22
CUST-00452,Male,25-34,25,One year,Credit card,22.45,503.98,Mobile,1,Churned,Moved location,25-48 months,22.45,269.4,503.98
CUST-00434,Female,45-54,6,Month-to-month,Bank transfer,39.99,214.28,Standard,0,Stayed,Not churned,0-6 months,0.0,0.0,214.28
CUST-00345,Female,65+,11,Month-to-month,Credit card,39.06,368.05,Standard,1,Churned,Temporary need ended,7-12 months,39.06,468.72,368.05
CUST-01449,Male,35-44,11,Month-to-month,Electronic check,27.33,349.3,Standard,2,Stayed,Not churned,7-12 months,0.0,0.0,349.3
CUST-00868,Female,35-44,22,One year,Bank transfer,12.63,273.58,Basic,1,Stayed,Not churned,13-24 months,0.0,0.0,273.58
CUST-00977,Male,25-34,13,Month-to-month,Credit card,39.99,523.53,Premium,0,Stayed,Not churned,13-24 months,0.0,0.0,523.53
CUST-01254,Female,35-44,30,Month-to-month,Electronic check,31.44,936.11,Premium,5,Churned,Product dissatisfaction,25-48 months,31.44,377.28,936.11
CUST-00773,Female,35-44,14,Month-to-month,Credit card,33.01,488.89,Standard,4,Stayed,Not churned,13-24 months,0.0,0.0,488.89
CUST-01273,Male,55-64,38,Month-to-month,Credit card,27.0,1055.17,Standard,4,Stayed,Not churned,25-48 months,0.0,0.0,1055.17
CUST-00635,Female,45-54,20,Month-to-month,Mailed check,28.13,492.81,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,492.81
CUST-00938,Male,35-44,31,Month-to-month,Electronic check,24.85,726.65,Premium,2,Churned,Price too high,25-48 months,24.85,298.2,726.65
CUST-00544,Male,25-34,52,Month-to-month,Electronic check,7.99,380.52,Basic,2,Churned,Price too high,49+ months,7.99,95.88,380.52
CUST-00986,Female,65+,43,Two year,Mailed check,7.99,332.08,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,332.08
CUST-01240,Female,18-24,16,Month-to-month,Bank transfer,27.6,373.39,Standard,2,Stayed,Not churned,13-24 months,0.0,0.0,373.39
CUST-01354,Male,55-64,35,Two year,Electronic check,12.99,503.27,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,503.27
CUST-01304,Male,65+,2,One year,Electronic check,39.2,81.49,Premium,2,Stayed,Not churned,0-6 months,0.0,0.0,81.49
CUST-00756,Male,35-44,45,Month-to-month,Bank transfer,7.99,380.98,Standard,3,Churned,Price too high,25-48 months,7.99,95.88,380.98
CUST-01288,Female,25-34,40,One year,Electronic check,12.03,520.1,Standard,2,Stayed,Not churned,25-48 months,0.0,0.0,520.1
CUST-00711,Male,45-54,59,Month-to-month,Mailed check,19.51,1194.71,Basic,1,Stayed,Not churned,49+ months,0.0,0.0,1194.71
CUST-01201,Male,35-44,54,Two year,Credit card,14.89,815.85,Standard,1,Stayed,Not churned,49+ months,0.0,0.0,815.85
CUST-01468,Female,35-44,11,Month-to-month,Credit card,7.99,128.44,Standard,2,Stayed,Not churned,7-12 months,0.0,0.0,128.44
CUST-00988,Female,55-64,1,Month-to-month,Electronic check,11.27,11.27,Standard,1,Stayed,Not churned,0-6 months,0.0,0.0,11.27
CUST-01420,Male,25-34,11,Month-to-month,Bank transfer,30.18,323.9,Premium,1,Stayed,Not churned,7-12 months,0.0,0.0,323.9
CUST-00853,Female,45-54,24,One year,Credit card,39.99,923.27,Premium,1,Stayed,Not churned,13-24 months,0.0,0.0,923.27
CUST-00237,Female,35-44,24,Month-to-month,Bank transfer,39.99,1022.17,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,1022.17
CUST-01305,Male,35-44,1,Two year,Bank transfer,31.33,31.33,Basic,1,Stayed,Not churned,0-6 months,0.0,0.0,31.33
CUST-00983,Female,65+,12,Month-to-month,Bank transfer,7.99,121.82,Mobile,0,Churned,Price too high,7-12 months,7.99,95.88,121.82
CUST-01466,Female,45-54,10,Month-to-month,Electronic check,23.89,216.95,Standard,0,Churned,Temporary need ended,7-12 months,23.89,286.68,216.95
CUST-00722,Female,35-44,52,Two year,Bank transfer,7.99,453.72,Basic,4,Stayed,Not churned,49+ months,0.0,0.0,453.72
CUST-00491,Female,45-54,27,Month-to-month,Mailed check,7.99,202.33,Standard,0,Churned,Competitor offer,25-48 months,7.99,95.88,202.33
CUST-00209,Female,45-54,18,Month-to-month,Electronic check,28.7,540.63,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,540.63
CUST-01458,Male,55-64,23,Month-to-month,Bank transfer,32.35,795.32,Standard,0,Churned,Price too high,13-24 months,32.35,388.2,795.32
CUST-00406,Male,25-34,42,Two year,Credit card,21.67,905.77,Premium,2,Stayed,Not churned,25-48 months,0.0,0.0,905.77
CUST-00372,Female,25-34,14,One year,Credit card,15.8,231.04,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,231.04
CUST-00059,Female,55-64,19,Month-to-month,Mailed check,18.13,349.76,Premium,1,Stayed,Not churned,13-24 months,0.0,0.0,349.76
CUST-00555,Male,55-64,15,Month-to-month,Bank transfer,10.77,202.75,Premium,2,Stayed,Not churned,13-24 months,0.0,0.0,202.75
CUST-00368,Male,25-34,8,Month-to-month,Credit card,7.99,32.05,Basic,0,Stayed,Not churned,7-12 months,0.0,0.0,32.05
CUST-01178,Female,18-24,72,Two year,Credit card,13.44,992.25,Premium,0,Stayed,Not churned,49+ months,0.0,0.0,992.25
CUST-00744,Female,65+,15,Month-to-month,Mailed check,22.45,329.74,Premium,1,Stayed,Not churned,13-24 months,0.0,0.0,329.74
CUST-01207,Male,25-34,20,One year,Electronic check,7.99,175.47,Basic,1,Stayed,Not churned,13-24 months,0.0,0.0,175.47
CUST-01050,Female,18-24,9,Month-to-month,Credit card,23.71,244.76,Standard,0,Stayed,Not churned,7-12 months,0.0,0.0,244.76
CUST-01227,Female,18-24,63,Month-to-month,Credit card,36.34,2319.39,Premium,1,Stayed,Not churned,49+ months,0.0,0.0,2319.39
CUST-00355,Female,55-64,12,Month-to-month,Electronic check,7.99,62.61,Mobile,1,Stayed,Not churned,7-12 months,0.0,0.0,62.61
CUST-00987,Male,35-44,9,Month-to-month,Credit card,19.02,180.95,Standard,1,Churned,Competitor offer,7-12 months,19.02,228.24,180.95
CUST-01024,Male,35-44,27,Two year,Bank transfer,19.31,591.99,Premium,0,Stayed,Not churned,25-48 months,0.0,0.0,591.99
CUST-00539,Female,25-34,26,One year,Electronic check,19.37,496.86,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,496.86
CUST-01170,Female,25-34,8,Month-to-month,Electronic check,7.99,35.97,Basic,0,Churned,Temporary need ended,7-12 months,7.99,95.88,35.97
CUST-01108,Male,25-34,15,Month-to-month,Electronic check,13.89,203.12,Basic,2,Churned,Competitor offer,13-24 months,13.89,166.68,203.12
CUST-01431,Female,45-54,51,One year,Credit card,39.99,1973.69,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,1973.69
CUST-00234,Female,35-44,21,Month-to-month,Mailed check,7.99,133.76,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,133.76
CUST-00482,Male,55-64,30,One year,Credit card,18.62,585.89,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,585.89
CUST-00197,Male,18-24,66,Two year,Bank transfer,23.25,1554.06,Basic,1,Stayed,Not churned,49+ months,0.0,0.0,1554.06
CUST-01279,Female,35-44,19,Month-to-month,Electronic check,39.99,775.95,Premium,1,Churned,Price too high,13-24 months,39.99,479.88,775.95
CUST-00082,Male,35-44,37,Two year,Credit card,7.99,304.75,Mobile,1,Stayed,Not churned,25-48 months,0.0,0.0,304.75
CUST-01424,Female,25-34,16,One year,Electronic check,19.68,367.98,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,367.98
CUST-01084,Male,35-44,27,One year,Electronic check,7.99,292.18,Standard,0,Churned,Moved location,25-48 months,7.99,95.88,292.18
CUST-01436,Female,25-34,59,Month-to-month,Electronic check,39.99,2330.45,Premium,1,Stayed,Not churned,49+ months,0.0,0.0,2330.45
CUST-00112,Female,45-54,17,Month-to-month,Credit card,26.03,379.75,Standard,0,Churned,Temporary need ended,13-24 months,26.03,312.36,379.75
CUST-01296,Female,45-54,12,Month-to-month,Electronic check,7.99,99.03,Mobile,0,Stayed,Not churned,7-12 months,0.0,0.0,99.03
CUST-00799,Male,25-34,10,Month-to-month,Bank transfer,7.99,40.52,Basic,1,Stayed,Not churned,7-12 months,0.0,0.0,40.52
CUST-01143,Male,45-54,16,Month-to-month,Credit card,23.44,391.9,Premium,0,Stayed,Not churned,13-24 months,0.0,0.0,391.9
CUST-01129,Female,35-44,3,Month-to-month,Bank transfer,7.99,76.62,Standard,0,Stayed,Not churned,0-6 months,0.0,0.0,76.62
CUST-01285,Female,55-64,16,One year,Credit card,14.04,171.4,Basic,2,Churned,Moved location,13-24 months,14.04,168.48,171.4
CUST-01382,Female,55-64,16,Month-to-month,Electronic check,7.99,97.58,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,97.58
CUST-00311,Female,45-54,44,One year,Credit card,28.69,1255.21,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,1255.21
CUST-00606,Female,25-34,23,Month-to-month,Credit card,7.99,111.9,Basic,2,Stayed,Not churned,13-24 months,0.0,0.0,111.9
CUST-00747,Female,18-24,14,One year,Electronic check,31.07,433.57,Premium,0,Stayed,Not churned,13-24 months,0.0,0.0,433.57
CUST-00567,Female,25-34,52,One year,Bank transfer,30.93,1646.82,Premium,4,Stayed,Not churned,49+ months,0.0,0.0,1646.82
CUST-00439,Male,35-44,30,Two year,Electronic check,7.99,230.26,Basic,0,Stayed,Not churned,25-48 months,0.0,0.0,230.26
CUST-01141,Male,25-34,17,Month-to-month,Bank transfer,7.99,195.68,Mobile,2,Churned,Temporary need ended,13-24 months,7.99,95.88,195.68
CUST-00343,Female,35-44,57,One year,Bank transfer,17.5,1073.07,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,1073.07
CUST-01111,Male,55-64,14,One year,Credit card,25.28,402.46,Premium,2,Stayed,Not churned,13-24 months,0.0,0.0,402.46
CUST-01041,Male,45-54,45,Two year,Credit card,39.99,1739.76,Premium,0,Stayed,Not churned,25-48 months,0.0,0.0,1739.76
CUST-01056,Female,65+,23,Month-to-month,Electronic check,16.54,395.63,Basic,1,Churned,Temporary need ended,13-24 months,16.54,198.48,395.63
CUST-00351,Female,25-34,14,Month-to-month,Mailed check,19.41,242.51,Basic,1,Churned,Competitor offer,13-24 months,19.41,232.92,242.51
CUST-00934,Male,25-34,20,Month-to-month,Credit card,21.59,437.79,Basic,1,Stayed,Not churned,13-24 months,0.0,0.0,437.79
CUST-01262,Male,18-24,34,Two year,Mailed check,14.19,500.15,Basic,2,Stayed,Not churned,25-48 months,0.0,0.0,500.15
CUST-00753,Male,45-54,8,Month-to-month,Electronic check,12.84,74.04,Standard,0,Churned,Price too high,7-12 months,12.84,154.08,74.04
CUST-01388,Female,35-44,4,Month-to-month,Mailed check,7.99,7.99,Mobile,0,Churned,Price too high,0-6 months,7.99,95.88,7.99
CUST-00553,Male,25-34,36,One year,Credit card,25.82,898.01,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,898.01
CUST-00999,Male,65+,1,Month-to-month,Bank transfer,27.57,29.01,Standard,0,Churned,Price too high,0-6 months,27.57,330.84,29.01
CUST-01331,Male,35-44,6,Month-to-month,Mailed check,18.61,96.61,Basic,2,Churned,Price too high,0-6 months,18.61,223.32,96.61
CUST-00775,Male,65+,30,One year,Bank transfer,7.99,279.41,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,279.41
CUST-00454,Male,45-54,7,Month-to-month,Electronic check,39.22,289.04,Standard,2,Churned,Competitor offer,7-12 months,39.22,470.64,289.04
CUST-00255,Female,65+,17,Month-to-month,Electronic check,7.99,110.29,Standard,2,Churned,Temporary need ended,13-24 months,7.99,95.88,110.29
CUST-00323,Male,45-54,23,One year,Bank transfer,39.99,909.01,Standard,3,Churned,Competitor offer,13-24 months,39.99,479.88,909.01
CUST-01109,Male,45-54,21,Two year,Bank transfer,21.42,424.69,Premium,1,Stayed,Not churned,13-24 months,0.0,0.0,424.69
CUST-00421,Male,45-54,32,One year,Mailed check,16.31,543.39,Mobile,0,Stayed,Not churned,25-48 months,0.0,0.0,543.39
CUST-01322,Female,25-34,54,Two year,Bank transfer,7.99,422.3,Standard,1,Stayed,Not churned,49+ months,0.0,0.0,422.3
CUST-01340,Female,35-44,6,Month-to-month,Electronic check,16.78,149.77,Standard,3,Churned,Temporary need ended,0-6 months,16.78,201.36,149.77
CUST-01361,Male,55-64,50,Month-to-month,Bank transfer,38.9,1960.15,Premium,1,Churned,Price too high,49+ months,38.9,466.8,1960.15
CUST-00945,Female,35-44,39,Month-to-month,Credit card,39.99,1572.5,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,1572.5
CUST-00614,Female,55-64,61,Two year,Electronic check,7.99,482.25,Basic,2,Stayed,Not churned,49+ months,0.0,0.0,482.25
CUST-00087,Male,45-54,9,Month-to-month,Bank transfer,36.11,302.99,Premium,1,Stayed,Not churned,7-12 months,0.0,0.0,302.99
CUST-01441,Male,25-34,63,Two year,Bank transfer,11.62,732.81,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,732.81
CUST-00266,Male,25-34,43,Month-to-month,Mailed check,14.98,565.67,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,565.67
CUST-00288,Male,45-54,54,Two year,Mailed check,7.99,456.38,Standard,2,Stayed,Not churned,49+ months,0.0,0.0,456.38
CUST-00429,Female,45-54,61,Two year,Electronic check,7.99,487.39,Basic,2,Stayed,Not churned,49+ months,0.0,0.0,487.39
CUST-01145,Female,18-24,67,Two year,Bank transfer,7.99,497.55,Mobile,2,Churned,Moved location,49+ months,7.99,95.88,497.55
CUST-00545,Male,55-64,27,Two year,Electronic check,32.8,849.67,Standard,3,Stayed,Not churned,25-48 months,0.0,0.0,849.67
CUST-00430,Female,18-24,49,One year,Mailed check,10.09,473.6,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,473.6
CUST-01233,Female,18-24,15,Month-to-month,Electronic check,28.3,376.91,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,376.91
CUST-00222,Male,25-34,23,Month-to-month,Unknown,26.91,628.64,Premium,1,Churned,Temporary need ended,13-24 months,26.91,322.92,628.64
CUST-00114,Male,25-34,12,Month-to-month,Credit card,7.99,52.4,Standard,1,Stayed,Not churned,7-12 months,0.0,0.0,52.4
CUST-00585,Male,35-44,22,Month-to-month,Credit card,18.13,429.76,Standard,1,Churned,Competitor offer,13-24 months,18.13,217.56,429.76
CUST-01033,Female,25-34,15,Month-to-month,Electronic check,8.25,102.77,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,102.77
CUST-00175,Male,45-54,8,Month-to-month,Bank transfer,20.09,196.07,Standard,0,Churned,Temporary need ended,7-12 months,20.09,241.08,196.07
CUST-00848,Male,35-44,16,One year,Credit card,9.88,168.89,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,168.89
CUST-00375,Female,45-54,52,Two year,Credit card,14.68,779.71,Basic,1,Stayed,Not churned,49+ months,0.0,0.0,779.71
CUST-01192,Male,45-54,41,Two year,Credit card,39.99,1685.12,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,1685.12
CUST-00019,Female,25-34,11,Month-to-month,Credit card,24.39,243.7,Standard,1,Churned,Competitor offer,7-12 months,24.39,292.68,243.7
CUST-01157,Female,55-64,22,One year,Electronic check,39.99,819.06,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,819.06
CUST-00286,Female,55-64,11,Month-to-month,Bank transfer,11.54,104.42,Standard,1,Stayed,Not churned,7-12 months,0.0,0.0,104.42
CUST-00887,Male,35-44,52,Two year,Bank transfer,7.99,408.57,Basic,3,Stayed,Not churned,49+ months,0.0,0.0,408.57
