customer_id,gender,age_group,tenure,contract_type,payment_method,monthly_charges,total_charges,internet_service,support_tickets,churn_status,churn_reason
CUST-00920,Female,35-44,27,Two year,Credit card,65.83,1775.74,Fiber optic,0,Stayed,Not churned
CUST-00457,Female,45-54,11,Month-to-month,Bank transfer,54.96,565.18,DSL,1,Churned,Temporary need ended
CUST-00676,Male,55-64,35,Month-to-month,Electronic check,64.02,2224.69,DSL,1,Churned,Price too high
CUST-00761,Female,45-54,32,Month-to-month,Credit card,74.37,2416.3,Fiber optic,2,Stayed,Not churned
CUST-01372,Female,65+,12,Month-to-month,Credit card,63.37,813.22,DSL,0,Churned,Temporary need ended
CUST-00729,Female,25-34,32,Month-to-month,Credit card,34.46,1067.69,None,2,Churned,Competitor offer
CUST-00413,Male,65+,19,Month-to-month,Bank transfer,35.01,617.19,DSL,1,Stayed,Not churned
CUST-00826,Male,65+,5,Month-to-month,Bank transfer,48.57,302.08,DSL,1,Stayed,Not churned
CUST-00617,Female,35-44,32,One year,Bank transfer,62.42,1989.68,Fiber optic,0,Stayed,Not churned
CUST-00115,Male,35-44,18,Month-to-month,Credit card,49.59,849.14,Fiber optic,2,Churned,Price too high
CUST-00418,Female,45-54,32,One year,Bank transfer,35.32,1151.71,None,0,Stayed,Not churned
CUST-01448,Male,35-44,44,Two year,Credit card,51.14,2250.99,Fiber optic,1,Stayed,Not churned
CUST-00970,Female,35-44,41,Month-to-month,Bank transfer,74.23,3030.8,Fiber optic,0,Stayed,Not churned
CUST-00605,Female,45-54,6,Month-to-month,Credit card,48.19,261.02,DSL,2,Stayed,Not churned
CUST-01454,Male,35-44,72,Two year,Electronic check,18.99,1338.74,DSL,1,Stayed,Not churned
CUST-00090,Female,45-54,4,Month-to-month,Electronic check,70.63,248.42,Fiber optic,2,Stayed,Not churned
CUST-00849,Female,45-54,23,One year,Bank transfer,36.53,794.36,DSL,0,Stayed,Not churned
CUST-01161,Male,35-44,8,Month-to-month,Credit card,46.24,379.15,DSL,0,Stayed,Not churned
CUST-01453,Male,45-54,44,Two year,Electronic check,51.28,2262.16,Fiber optic,1,Stayed,Not churned
CUST-00754,Female,55-64,43,One year,Credit card,66.05,,Fiber optic,1,Stayed,Not churned
CUST-00499,Male,18-24,3,Month-to-month,Electronic check,61.95,190.29,Fiber optic,0,Churned,Temporary need ended
CUST-00012,Male,45-54,23,Month-to-month,Bank transfer,64.16,1518.11,DSL,0,Churned,Price too high
CUST-00397,Male,45-54,61,Two year,Credit card,44.82,2698.19,DSL,0,Stayed,Not churned
CUST-00285,Male,45-54,6,Month-to-month,Bank transfer,64.36,360.54,Fiber optic,1,Stayed,Not churned
CUST-01067,Female,25-34,7,Month-to-month,Electronic check,73.64,,Fiber optic,1,Churned,Temporary need ended
CUST-00691,Female,25-34,46,Two year,Bank transfer,43.94,2007.24,DSL,1,Stayed,Not churned
CUST-01248,Female,25-34,5,Month-to-month,Mailed check,75.01,314.26,DSL,1,Churned,Price too high
CUST-01423,Female,55-64,22,One year,Credit card,93.85,2030.28,Fiber optic,1,Stayed,Not churned
CUST-00690,Female,45-54,3,Month-to-month,Credit card,59.93,194.0,Fiber optic,1,Churned,Price too high
CUST-00852,Male,55-64,19,Month-to-month,Mailed check,18.99,319.61,None,0,Stayed,Not churned
CUST-00160,Male,35-44,14,Month-to-month,Electronic check,50.55,793.14,DSL,0,Stayed,Not churned
CUST-00896,Female,35-44,47,Two year,Bank transfer,47.78,2221.51,None,2,Stayed,Not churned
CUST-01206,Male,55-64,9,Month-to-month,Credit card,75.16,679.7,Fiber optic,1,Churned,Price too high
CUST-00258,Male,35-44,6,Month-to-month,Electronic check,61.11,350.33,DSL,1,Churned,Price too high
CUST-00336,Female,45-54,40,One year,Credit card,45.92,1742.32,DSL,0,Stayed,Not churned
CUST-01427,Female,55-64,30,Month-to-month,Electronic check,65.24,1966.0,Fiber optic,1,Stayed,Not churned
CUST-01040,Female,45-54,19,One year,Bank transfer,36.35,668.22,DSL,3,Churned,Moved location
CUST-00516,Female,35-44,46,Two year,Credit card,73.34,3325.1,Fiber optic,1,Stayed,Not churned
CUST-01016,Male,55-64,18,Month-to-month,Electronic check,33.96,586.83,DSL,0,Stayed,Not churned
CUST-00769,Female,25-34,5,Month-to-month,Electronic check,62.62,270.74,None,0,Stayed,Not churned
CUST-01336,Male,55-64,26,Month-to-month,Bank transfer,80.23,2074.99,Fiber optic,2,Stayed,Not churned
CUST-00762,Female,45-54,21,One year,Electronic check,68.0,1421.08,Fiber optic,2,Stayed,Not churned
CUST-01117,Female,35-44,52,Two year,Electronic check,35.72,1774.73,DSL,2,Stayed,Not churned
CUST-00522,Female,35-44,5,Month-to-month,Bank transfer,82.02,471.39,Fiber optic,0,Churned,Temporary need ended
CUST-00023,Female,35-44,28,One year,Electronic check,65.39,1879.12,DSL,0,Stayed,Not churned
CUST-00357,Female,45-54,39,One year,Credit card,39.45,1513.82,DSL,1,Stayed,Not churned
CUST-01291,Female,45-54,32,One year,Credit card,42.68,1357.09,DSL,0,Stayed,Not churned
CUST-00341,Female,35-44,72,Two year,,64.51,4720.29,Fiber optic,0,Stayed,Not churned
CUST-00432,Male,35-44,62,Two year,Bank transfer,18.99,1207.21,None,1,Stayed,Not churned
CUST-00474,Male,35-44,30,One year,Electronic check,21.3,597.44,None,1,Stayed,Not churned
CUST-00218,Male,45-54,2,Month-to-month,Mailed check,75.88,106.58,Fiber optic,2,Churned,Competitor offer
CUST-00912,Female,25-34,23,Month-to-month,Credit card,28.55,618.01,None,3,Stayed,Not churned
CUST-01222,Female,45-54,34,One year,Bank transfer,71.04,2346.64,Fiber optic,0,Churned,Product dissatisfaction
CUST-01012,Male,55-64,13,Month-to-month,Mailed check,61.72,837.97,DSL,3,Stayed,Not churned
CUST-01479,Male,45-54,26,One year,Bank transfer,18.99,512.2,None,1,Churned,Product dissatisfaction
CUST-00094,Male,25-34,43,Two year,Credit card,50.19,2152.83,DSL,1,Stayed,Not churned
CUST-01009,Female,55-64,44,One year,Credit card,72.23,3220.5,Fiber optic,1,Stayed,Not churned
CUST-01071,Female,35-44,28,Month-to-month,Mailed check,59.34,1691.77,Fiber optic,0,Churned,Price too high
CUST-01093,Male,35-44,10,Month-to-month,Credit card,49.25,498.37,DSL,1,Churned,Competitor offer
CUST-00697,Female,35-44,51,Two year,Electronic check,30.56,1556.38,DSL,1,Stayed,Not churned
CUST-00997,Male,35-44,20,Month-to-month,Bank transfer,55.52,1094.28,DSL,0,Stayed,Not churned
CUST-00154,Female,35-44,18,Month-to-month,,68.18,1242.7,Fiber optic,0,Stayed,Not churned
CUST-01100,Female,25-34,19,Month-to-month,Electronic check,45.6,783.1,None,1,Stayed,Not churned
CUST-01319,Female,18-24,9,Month-to-month,Mailed check,63.6,584.62,Fiber optic,1,Stayed,Not churned
CUST-00608,Female,55-64,2,Month-to-month,Credit card,61.04,173.41,DSL,0,Churned,Price too high
CUST-00790,Male,25-34,48,Two year,Electronic check,50.57,2406.7,DSL,0,Stayed,Not churned
CUST-00581,Female,18-24,5,Month-to-month,Credit card,18.99,80.02,None,1,Churned,Competitor offer
CUST-00704,Female,18-24,37,Two year,Electronic check,86.24,3222.73,Fiber optic,3,Stayed,Not churned
CUST-01278,Male,25-34,28,Month-to-month,Credit card,87.08,2501.23,Fiber optic,1,Stayed,Not churned
CUST-00488,Female,35-44,38,Month-to-month,Bank transfer,67.68,2620.56,Fiber optic,1,Stayed,Not churned
CUST-00560,Male,35-44,15,Month-to-month,Bank transfer,39.7,580.68,None,0,Stayed,Not churned
CUST-00802,Female,35-44,52,Two year,Credit card,65.9,3448.52,Fiber optic,1,Stayed,Not churned
CUST-00513,Male,55-64,41,Two year,Bank transfer,27.67,1147.57,DSL,1,Stayed,Not churned
CUST-00634,Male,35-44,53,Month-to-month,Credit card,57.02,3004.68,DSL,0,Churned,Competitor offer
CUST-01125,Male,35-44,17,Two year,Credit card,58.42,999.92,Fiber optic,0,Stayed,Not churned
CUST-01357,Male,25-34,32,Month-to-month,Credit card,18.99,658.74,None,1,Stayed,Not churned
CUST-00791,Female,45-54,11,Month-to-month,Credit card,54.3,523.21,DSL,0,Churned,Competitor offer
CUST-00117,Male,65+,37,One year,Electronic check,52.37,1937.41,DSL,0,Stayed,Not churned
CUST-00741,Female,45-54,44,Two year,Mailed check,65.22,2821.76,Fiber optic,1,Stayed,Not churned
CUST-01082,Female,55-64,12,Month-to-month,Bank transfer,50.39,613.65,DSL,0,Stayed,Not churned
CUST-00831,Female,25-34,12,Month-to-month,Credit card,39.13,480.62,None,0,Churned,Competitor offer
CUST-00120,Male,45-54,15,Month-to-month,Electronic check,32.53,465.04,DSL,0,Stayed,Not churned
CUST-00657,Female,25-34,11,Month-to-month,Credit card,90.69,958.76,Fiber optic,3,Stayed,Not churned
CUST-00636,Female,55-64,20,Month-to-month,Bank transfer,65.82,1356.73,Fiber optic,1,Stayed,Not churned
CUST-00370,Female,45-54,25,One year,Electronic check,71.3,1813.27,DSL,2,Churned,Competitor offer
CUST-00269,Female,35-44,5,One year,Electronic check,71.12,371.39,Fiber optic,0,Stayed,Not churned
CUST-00656,Female,25-34,14,Month-to-month,Credit card,69.16,997.01,Fiber optic,1,Stayed,Not churned
CUST-00936,Female,35-44,10,One year,Electronic check,63.08,659.44,Fiber optic,2,Stayed,Not churned
CUST-00823,Female,45-54,41,Two year,Bank transfer,23.97,940.45,None,0,Stayed,Not churned
CUST-00867,Female,25-34,29,Month-to-month,Electronic check,81.93,2393.83,Fiber optic,3,Churned,Price too high
CUST-00047,Female,55-64,33,Month-to-month,Credit card,61.52,2029.59,Fiber optic,0,Churned,Competitor offer
CUST-01310,Male,45-54,18,One year,Bank transfer,62.01,1100.01,Fiber optic,2,Churned,Competitor offer
CUST-00992,Male,25-34,4,Month-to-month,Electronic check,79.22,272.93,Fiber optic,1,Stayed,Not churned
CUST-00877,Male,25-34,13,Month-to-month,Bank transfer,74.91,911.91,Fiber optic,0,Stayed,Not churned
CUST-00774,Female,45-54,26,One year,Electronic check,82.62,2124.6,Fiber optic,2,Stayed,Not churned
CUST-00052,Male,45-54,38,Month-to-month,Credit card,29.2,1050.1,None,1,Stayed,Not churned
CUST-00005,Female,35-44,45,One year,Bank transfer,95.78,4310.14,Fiber optic,1,Churned,Moved location
CUST-01004,Male,65+,30,Month-to-month,,48.85,1501.53,DSL,2,Churned,Price too high
CUST-01321,Female,55-64,37,One year,Electronic check,71.65,2625.75,Fiber optic,0,Stayed,Not churned
CUST-00264,Male,35-44,15,Month-to-month,Credit card,18.99,270.1,None,0,Churned,Competitor offer
CUST-01200,Female,45-54,20,One year,Credit card,30.21,641.19,None,2,Stayed,Not churned
CUST-01389,Male,55-64,5,Month-to-month,Electronic check,79.21,343.28,Fiber optic,2,Stayed,Not churned
CUST-00444,Female,45-54,9,Two year,Bank transfer,70.17,574.86,Fiber optic,0,Stayed,Not churned
CUST-01003,Male,35-44,40,One year,Credit card,77.55,3161.93,DSL,1,Stayed,Not churned
CUST-01078,Male,45-54,1,Month-to-month,Mailed check,32.68,32.68,DSL,0,Stayed,Not churned
CUST-00838,Female,35-44,9,Month-to-month,Bank transfer,46.93,433.75,DSL,0,Churned,Price too high
CUST-01359,Female,18-24,50,One year,Credit card,66.78,3317.71,Fiber optic,2,Stayed,Not churned
CUST-00305,Male,35-44,16,Month-to-month,Electronic check,82.51,1315.24,Fiber optic,1,Churned,Competitor offer
CUST-01190,Male,35-44,35,One year,Electronic check,59.29,2013.0,DSL,0,Stayed,Not churned
CUST-00314,Male,18-24,7,Month-to-month,Bank transfer,76.3,591.47,Fiber optic,1,Stayed,Not churned
CUST-00150,Female,45-54,33,Month-to-month,Credit card,29.11,994.81,None,1,Stayed,Not churned
CUST-01149,Male,35-44,41,One year,Electronic check,63.83,2614.25,Fiber optic,1,Stayed,Not churned
CUST-00575,Male,55-64,52,Two year,Mailed check,87.91,4535.0,Fiber optic,2,Stayed,Not churned
CUST-00051,Male,65+,2,Month-to-month,Mailed check,46.28,46.9,DSL,0,Churned,Price too high
CUST-01324,Female,25-34,9,Month-to-month,Electronic check,49.85,479.47,DSL,0,Stayed,Not churned
CUST-00727,Female,25-34,9,Month-to-month,Bank transfer,83.73,796.36,Fiber optic,1,Stayed,Not churned
CUST-00834,Female,45-54,31,Month-to-month,Credit card,38.07,1244.25,None,0,Stayed,Not churned
CUST-01116,Male,25-34,24,Month-to-month,Electronic check,18.99,455.58,None,0,Stayed,Not churned
CUST-00471,Female,18-24,3,Month-to-month,Bank transfer,61.74,177.64,DSL,1,Stayed,Not churned
CUST-00972,Male,65+,51,One year,Credit card,73.46,3715.83,DSL,0,Stayed,Not churned
CUST-00654,Male,55-64,22,Month-to-month,Electronic check,63.71,1388.15,Fiber optic,0,Stayed,Not churned
CUST-00400,Male,45-54,29,One year,Mailed check,39.9,1161.68,DSL,0,Stayed,Not churned
CUST-00512,Female,18-24,5,Month-to-month,Electronic check,66.19,371.9,DSL,0,Churned,Temporary need ended
CUST-00321,Male,25-34,48,One year,Credit card,36.3,1744.84,DSL,0,Stayed,Not churned
CUST-00020,Female,55-64,20,One year,Credit card,70.81,1484.91,Fiber optic,0,Stayed,Not churned
CUST-00685,Male,45-54,12,One year,Electronic check,52.2,643.13,DSL,0,Stayed,Not churned
CUST-00036,Male,25-34,7,Month-to-month,Bank transfer,88.06,668.85,Fiber optic,1,Churned,Competitor offer
CUST-00903,Female,35-44,41,Two year,Mailed check,51.68,2060.03,Fiber optic,2,Stayed,Not churned
CUST-00828,Female,18-24,20,Month-to-month,Credit card,65.13,1326.64,Fiber optic,1,Churned,Competitor offer
CUST-00434,Female,45-54,32,Month-to-month,Bank transfer,44.52,1363.57,DSL,1,Churned,Price too high
CUST-00408,Female,35-44,39,Two year,Credit card,68.79,2697.82,Fiber optic,2,Stayed,Not churned
CUST-00921,Male,25-34,36,Two year,Credit card,36.97,1316.56,None,0,Stayed,Not churned
CUST-00538,Female,25-34,27,Month-to-month,Mailed check,45.45,1216.53,None,0,Churned,Temporary need ended
CUST-00759,Male,25-34,5,Month-to-month,Bank transfer,44.27,221.01,None,0,Stayed,Not churned
CUST-01063,Male,18-24,37,One year,Credit card,50.54,1863.13,DSL,0,Stayed,Not churned
CUST-00246,Male,35-44,22,Month-to-month,Credit card,56.76,1240.01,DSL,1,Stayed,Not churned
CUST-01128,Female,45-54,72,Two year,Bank transfer,50.82,3666.74,Fiber optic,3,Stayed,Not churned
CUST-00785,Female,25-34,22,Two year,Bank transfer,36.88,849.95,DSL,0,Stayed,Not churned
CUST-00490,Male,45-54,30,Month-to-month,Electronic check,52.98,1579.74,DSL,0,Churned,Temporary need ended
CUST-00155,Male,18-24,3,Month-to-month,Bank transfer,94.31,201.52,Fiber optic,1,Stayed,Not churned
CUST-00962,Male,55-64,24,Month-to-month,Credit card,63.14,1525.85,Fiber optic,1,Churned,Price too high
CUST-00854,Male,55-64,67,Two year,Bank transfer,42.6,2751.06,DSL,0,Stayed,Not churned
CUST-00626,Female,45-54,29,Month-to-month,Electronic check,64.69,1810.11,Fiber optic,0,Churned,Price too high
CUST-00686,Male,55-64,7,One year,Mailed check,70.68,503.11,Fiber optic,2,Churned,Competitor offer
CUST-00570,Female,35-44,42,Two year,Credit card,66.63,2810.04,Fiber optic,0,Churned,Product dissatisfaction
CUST-01446,Female,25-34,49,Two year,Bank transfer,55.83,2705.33,DSL,1,Stayed,Not churned
CUST-00018,Male,55-64,13,Month-to-month,Electronic check,81.91,1055.2,DSL,2,Churned,Price too high
CUST-00128,Male,35-44,2,Month-to-month,Bank transfer,76.21,156.15,Fiber optic,0,Churned,Competitor offer
CUST-01494,Female,35-44,69,Two year,Bank transfer,37.8,2557.38,DSL,0,Stayed,Not churned
CUST-00928,Male,65+,51,One year,Credit card,37.94,1956.85,DSL,1,Stayed,Not churned
CUST-00981,Female,25-34,60,Two year,Electronic check,51.95,3125.82,Fiber optic,1,Stayed,Not churned
CUST-01490,Female,55-64,31,One year,Electronic check,43.35,1312.01,DSL,1,Stayed,Not churned
CUST-00191,Female,25-34,9,Month-to-month,Bank transfer,64.56,637.12,DSL,1,Stayed,Not churned
CUST-01140,Male,45-54,47,One year,Credit card,74.96,3485.34,Fiber optic,2,Churned,Moved location
CUST-00993,Female,45-54,16,One year,Bank transfer,57.68,890.49,Fiber optic,4,Stayed,Not churned
CUST-01484,Female,55-64,31,One year,Credit card,46.32,1418.36,DSL,1,Stayed,Not churned
CUST-01270,Female,45-54,72,Two year,Mailed check,66.29,4719.92,Fiber optic,0,Stayed,Not churned
CUST-00607,Female,55-64,47,Two year,Bank transfer,59.67,2749.73,Fiber optic,1,Stayed,Not churned
CUST-00181,Female,35-44,14,Month-to-month,Credit card,39.21,547.14,DSL,0,Churned,Competitor offer
CUST-00302,Male,45-54,72,Two year,Credit card,40.25,2953.15,Fiber optic,2,Stayed,Not churned
CUST-00497,Male,65+,14,Two year,Credit card,73.36,1084.66,Fiber optic,0,Stayed,Not churned
CUST-01311,Female,25-34,8,Month-to-month,Credit card,42.31,336.7,None,0,Stayed,Not churned
CUST-01275,Female,35-44,34,One year,Credit card,108.61,3765.56,Fiber optic,3,Stayed,Not churned
CUST-01353,Female,25-34,14,Month-to-month,Electronic check,74.03,977.67,DSL,1,Churned,Competitor offer
CUST-00518,Male,55-64,8,Month-to-month,Credit card,63.62,553.7,DSL,0,Stayed,Not churned
CUST-01070,Female,55-64,37,Two year,Mailed check,67.08,2463.34,Fiber optic,0,Churned,Product dissatisfaction
CUST-00477,Female,25-34,54,Two year,Credit card,29.6,1522.66,DSL,2,Stayed,Not churned
CUST-00158,Male,25-34,3,Month-to-month,Bank transfer,51.85,115.23,DSL,0,Churned,Competitor offer
CUST-01196,Male,35-44,19,Month-to-month,Credit card,41.94,838.14,DSL,2,Stayed,Not churned
CUST-00017,Female,45-54,11,One year,Bank transfer,71.72,820.6,Fiber optic,2,Stayed,Not churned
CUST-01073,Female,25-34,49,One year,Electronic check,27.68,1367.79,DSL,0,Churned,Moved location
CUST-01497,Male,25-34,22,Month-to-month,Bank transfer,94.93,2053.32,Fiber optic,0,Stayed,Not churned
CUST-00547,Female,18-24,2,Month-to-month,Bank transfer,58.45,121.44,DSL,1,Churned,Temporary need ended
CUST-00659,Male,35-44,20,One year,Bank transfer,62.78,1264.56,Fiber optic,1,Stayed,Not churned
CUST-01244,Male,25-34,19,Month-to-month,Mailed check,54.41,1084.19,DSL,1,Stayed,Not churned
CUST-01020,Female,45-54,24,Month-to-month,Electronic check,54.74,1308.51,DSL,2,Churned,Price too high
CUST-01434,Male,35-44,46,Two year,Mailed check,61.21,2836.71,Fiber optic,3,Stayed,Not churned
CUST-00960,Male,35-44,17,Month-to-month,Mailed check,35.41,559.08,None,0,Stayed,Not churned
CUST-01429,Male,45-54,18,Month-to-month,Electronic check,70.32,1200.51,DSL,0,Stayed,Not churned
CUST-00284,Female,45-54,70,Two year,Credit card,30.04,2080.28,DSL,1,Stayed,Not churned
CUST-00798,Male,18-24,18,Month-to-month,Bank transfer,51.27,917.26,Fiber optic,2,Stayed,Not churned
CUST-00226,Female,18-24,47,Two year,Credit card,45.59,2169.14,DSL,2,Stayed,Not churned
CUST-00027,Female,25-34,25,Two year,Electronic check,18.99,528.95,None,3,Churned,Moved location
CUST-00438,Male,55-64,33,One year,Bank transfer,60.19,1989.11,Fiber optic,1,Stayed,Not churned
CUST-01478,Male,18-24,13,Month-to-month,Credit card,88.19,1194.19,Fiber optic,1,Stayed,Not churned
CUST-00230,Male,45-54,5,Month-to-month,Credit card,73.19,434.79,Fiber optic,2,Churned,Price too high
CUST-00038,Female,45-54,46,Two year,Electronic check,18.99,914.13,None,0,Stayed,Not churned
CUST-00750,Male,25-34,14,Two year,Bank transfer,56.52,775.7,Fiber optic,0,Stayed,Not churned
CUST-01046,Male,35-44,8,Month-to-month,Credit card,63.74,516.7,Fiber optic,1,Churned,Competitor offer
CUST-00470,Male,18-24,1,Month-to-month,Bank transfer,61.87,113.6,DSL,0,Stayed,Not churned
CUST-01470,Male,35-44,59,Two year,Electronic check,66.07,3932.59,Fiber optic,0,Stayed,Not churned
CUST-01493,Female,35-44,23,One year,Bank transfer,87.66,1988.26,Fiber optic,2,Churned,Competitor offer
CUST-00688,Female,45-54,20,Month-to-month,Bank transfer,70.48,1423.02,Fiber optic,0,Churned,Competitor offer
CUST-01398,Female,25-34,10,Month-to-month,Bank transfer,53.04,503.71,None,0,Churned,Price too high
CUST-00640,Female,55-64,12,Month-to-month,Mailed check,80.79,967.38,Fiber optic,1,Stayed,Not churned
CUST-01314,Male,25-34,47,Two year,Credit card,71.57,3368.4,Fiber optic,2,Stayed,Not churned
CUST-01219,Male,55-64,27,One year,Credit card,18.99,526.45,None,0,Stayed,Not churned
CUST-01159,Male,25-34,60,Two year,Mailed check,72.44,4390.93,Fiber optic,0,Stayed,Not churned
CUST-01269,Male,35-44,45,Two year,Credit card,18.99,867.7,DSL,0,Stayed,Not churned
CUST-01383,Male,25-34,39,One year,Bank transfer,22.13,895.15,None,0,Stayed,Not churned
CUST-00801,Male,55-64,41,Month-to-month,Electronic check,88.85,3698.09,Fiber optic,3,Churned,Price too high
CUST-00161,Female,45-54,20,Month-to-month,Bank transfer,64.48,1375.73,Fiber optic,3,Churned,Price too high
CUST-00957,Male,35-44,34,Two year,Bank transfer,32.84,1177.6,DSL,0,Stayed,Not churned
CUST-01187,Male,25-34,6,Month-to-month,Bank transfer,18.99,135.29,DSL,1,Churned,Price too high
CUST-00822,Female,45-54,38,Month-to-month,Credit card,50.48,1925.88,DSL,0,Churned,Price too high
CUST-01290,Female,65+,72,Two year,Credit card,25.15,1877.33,DSL,0,Stayed,Not churned
CUST-00878,Male,45-54,70,Two year,Bank transfer,60.26,4202.38,Fiber optic,0,Stayed,Not churned
CUST-00914,Female,18-24,51,Two year,Credit card,52.24,2622.45,Fiber optic,0,Stayed,Not churned
CUST-00153,Female,25-34,45,One year,Bank transfer,57.61,2560.71,Fiber optic,1,Stayed,Not churned
CUST-01393,Female,45-54,12,One year,Bank transfer,50.14,610.29,DSL,0,Stayed,Not churned
CUST-00510,Male,35-44,11,Month-to-month,Bank transfer,35.88,394.0,DSL,1,Churned,Competitor offer
CUST-01136,Female,45-54,11,Month-to-month,Credit card,46.31,569.26,DSL,2,Churned,Temporary need ended
CUST-01251,Male,35-44,11,Month-to-month,Credit card,58.63,598.85,DSL,0,Stayed,Not churned
CUST-01277,Female,18-24,8,Month-to-month,Electronic check,82.35,710.3,Fiber optic,0,Stayed,Not churned
CUST-00104,Female,35-44,27,Month-to-month,Bank transfer,18.99,530.27,None,0,Churned,Price too high
CUST-00587,Female,25-34,15,Month-to-month,Electronic check,54.97,846.64,Fiber optic,0,Stayed,Not churned
CUST-01348,Female,25-34,7,One year,Electronic check,74.34,461.85,Fiber optic,0,Stayed,Not churned
CUST-01144,Male,45-54,36,Two year,Bank transfer,31.41,1133.96,Fiber optic,1,Stayed,Not churned
CUST-00054,Male,55-64,18,Month-to-month,Electronic check,69.64,1281.23,Fiber optic,2,Stayed,Not churned
CUST-00152,Female,25-34,27,Month-to-month,Electronic check,44.71,1197.3,DSL,1,Stayed,Not churned
CUST-00404,Male,18-24,13,Month-to-month,Credit card,26.08,400.7,None,2,Stayed,Not churned
CUST-01475,Female,35-44,19,One year,Credit card,60.84,1136.77,Fiber optic,1,Stayed,Not churned
CUST-00208,Male,25-34,17,One year,Credit card,60.67,1045.77,Fiber optic,0,Stayed,Not churned
CUST-01437,Female,45-54,26,Month-to-month,Electronic check,83.63,2147.97,Fiber optic,1,Churned,Price too high
CUST-01123,Male,35-44,27,One year,Electronic check,53.45,1408.06,DSL,0,Stayed,Not churned
CUST-01492,Female,55-64,29,One year,Bank transfer,60.88,1715.2,Fiber optic,1,Stayed,Not churned
CUST-00009,Male,45-54,9,One year,Bank transfer,44.4,429.39,DSL,1,Stayed,Not churned
CUST-01015,Male,45-54,35,One year,,56.11,1936.29,DSL,2,Churned,Competitor offer
CUST-01363,Male,65+,17,One year,Credit card,18.99,279.66,DSL,2,Stayed,Not churned
CUST-01061,Male,45-54,9,Month-to-month,Bank transfer,35.25,300.0,None,2,Stayed,Not churned
CUST-00453,Female,45-54,20,One year,Bank transfer,64.72,1345.69,Fiber optic,0,Stayed,Not churned
CUST-00254,Female,25-34,15,Month-to-month,Bank transfer,56.93,859.52,Fiber optic,2,Stayed,Not churned
CUST-00897,Female,25-34,13,Month-to-month,Credit card,46.24,602.17,DSL,0,Stayed,Not churned
CUST-01328,Male,25-34,49,Two year,,44.29,2248.45,DSL,0,Stayed,Not churned
CUST-00881,Female,55-64,1,Month-to-month,Credit card,46.48,46.48,DSL,0,Churned,Price too high
CUST-01433,Female,18-24,11,Month-to-month,Credit card,75.37,785.59,Fiber optic,1,Stayed,Not churned
CUST-00624,Female,35-44,29,Two year,Bank transfer,57.63,1729.05,DSL,0,Stayed,Not churned
CUST-00346,Male,25-34,15,One year,Bank transfer,68.79,1039.57,Fiber optic,0,Churned,Product dissatisfaction
CUST-01306,Male,65+,7,Month-to-month,Credit card,44.36,364.47,None,1,Stayed,Not churned
CUST-00263,Female,25-34,3,Month-to-month,Electronic check,77.01,259.33,Fiber optic,0,Churned,Price too high
CUST-00151,Male,18-24,12,One year,Credit card,33.81,429.78,DSL,0,Stayed,Not churned
CUST-00473,Female,25-34,38,One year,Bank transfer,51.01,1954.83,DSL,0,Stayed,Not churned
CUST-00641,Female,55-64,26,Month-to-month,Bank transfer,56.42,1471.29,DSL,0,Stayed,Not churned
CUST-00452,Male,25-34,16,One year,Credit card,32.31,473.91,None,1,Stayed,Not churned
CUST-01430,Male,35-44,72,Two year,Electronic check,37.72,2755.57,DSL,1,Stayed,Not churned
CUST-00551,Male,35-44,25,Two year,Credit card,71.44,1727.51,Fiber optic,2,Stayed,Not churned
CUST-00929,Male,25-34,47,One year,Electronic check,39.3,1885.97,DSL,2,Stayed,Not churned
CUST-00489,Male,35-44,11,Month-to-month,Electronic check,77.34,821.08,Fiber optic,0,Stayed,Not churned
CUST-01376,Male,35-44,9,Month-to-month,Credit card,74.45,632.71,Fiber optic,0,Churned,Price too high
CUST-01172,Male,35-44,72,Two year,Credit card,18.99,1378.56,None,3,Stayed,Not churned
CUST-00147,Male,25-34,72,Two year,Electronic check,51.62,3731.55,DSL,0,Stayed,Not churned
CUST-00403,Female,45-54,72,Two year,Credit card,65.79,4795.08,Fiber optic,0,Stayed,Not churned
CUST-00955,Female,35-44,41,Month-to-month,Electronic check,62.99,2612.16,DSL,0,Stayed,Not churned
CUST-01425,Male,35-44,16,Month-to-month,Credit card,54.52,930.4,Fiber optic,1,Stayed,Not churned
CUST-00660,Male,45-54,28,Two year,Credit card,80.02,2272.61,Fiber optic,1,Churned,Product dissatisfaction
CUST-00464,Male,35-44,27,One year,Electronic check,79.87,2212.21,Fiber optic,1,Churned,Product dissatisfaction
CUST-00187,Male,55-64,16,Month-to-month,Credit card,60.58,961.1,DSL,2,Stayed,Not churned
CUST-01148,Male,35-44,17,Month-to-month,Electronic check,74.23,1282.31,Fiber optic,1,Stayed,Not churned
CUST-01225,Female,35-44,41,One year,Credit card,21.9,854.28,None,0,Stayed,Not churned
CUST-00609,Female,25-34,23,Two year,Electronic check,18.99,446.2,None,0,Stayed,Not churned
CUST-00144,Female,45-54,13,Month-to-month,Credit card,26.9,387.17,None,1,Stayed,Not churned
CUST-00752,Male,55-64,64,Two year,Mailed check,28.3,1793.8,DSL,1,Stayed,Not churned
CUST-00982,Male,55-64,51,Two year,Credit card,48.43,2528.58,DSL,0,Stayed,Not churned
CUST-00198,Male,25-34,57,Two year,Bank transfer,58.05,3328.41,DSL,1,Churned,Competitor offer
